time,acc_x,acc_y,acc_z
0.0,-0.026855469,-0.12145996,1.3145752
0.04069465648854962,0.014160156,-0.01574707,1.079956
0.08138931297709924,0.04248047,0.11450195,0.78222656
0.12208396946564887,0.041381836,0.10803223,0.74816895
0.16277862595419848,0.012207031,-0.047607422,1.0583496
0.2034732824427481,-0.02758789,-0.122680664,1.3139648
0.2441679389312977,0.0037841797,-0.03967285,1.1308594
0.2848625954198473,0.047851562,0.103271484,0.8195801
0.32555725190839696,0.041870117,0.11987305,0.72888184
0.3662519083969466,0.010986328,-0.023803711,1.0023193
0.40694656488549624,-0.017700195,-0.12133789,1.3022461
0.4476412213740459,-0.0021972656,-0.056762695,1.184082
0.4883358778625955,0.04309082,0.08239746,0.8638916
0.5290305343511451,0.044555664,0.1295166,0.7192383
0.5697251908396948,0.021118164,0.0075683594,0.939209
0.6104198473282444,-0.017822266,-0.1204834,1.2791748
0.651114503816794,-0.009155273,-0.0793457,1.2307129
0.6918091603053437,0.039916992,0.06274414,0.91015625
0.7325038167938933,0.045166016,0.13366699,0.72143555
0.773198473282443,0.029541016,0.03479004,0.8829346
0.8138931297709926,-0.009643555,-0.10961914,1.2385254
0.8545877862595422,-0.020874023,-0.09399414,1.2677002
0.8952824427480919,0.032592773,0.03942871,0.9613037
0.9359770992366415,0.04650879,0.13330078,0.7324219
0.9766717557251912,0.030517578,0.06188965,0.8330078
1.0173664122137407,-0.0053710938,-0.096191406,1.1928711
1.0580610687022902,-0.020629883,-0.107666016,1.300415
1.0987557251908397,0.026733398,0.017700195,1.0130615
1.1394503816793893,0.04724121,0.12890625,0.7480469
1.1801450381679388,0.037353516,0.08337402,0.79382324
1.2208396946564883,0.0014648438,-0.07702637,1.1407471
1.2615343511450379,-0.025512695,-0.11999512,1.3111572
1.3022290076335874,0.015258789,-0.006591797,1.0638428
1.342923664122137,0.04711914,0.12243652,0.776001
1.3836183206106865,0.041381836,0.09851074,0.76330566
1.424312977099236,0.005493164,-0.055908203,1.0887451
1.4650076335877855,-0.029785156,-0.12365723,1.3161621
1.505702290076335,0.008422852,-0.024414062,1.1096191
1.5463969465648846,0.049438477,0.10852051,0.80773926
1.587091603053434,0.03955078,0.114868164,0.73950195
1.6277862595419836,0.008178711,-0.03125,1.0351562
1.6684809160305332,-0.017089844,-0.12634277,1.3109131
1.7091755725190827,-0.0018310547,-0.047607422,1.15979
1.7498702290076322,0.04699707,0.09655762,0.8432617
1.7905648854961818,0.045288086,0.12390137,0.7266846
1.8312595419847313,0.018310547,-0.008544922,0.9760742
1.8719541984732808,-0.017822266,-0.12561035,1.2937012
1.9126488549618303,-0.009765625,-0.064086914,1.2058105
1.9533435114503799,0.041992188,0.07678223,0.8823242
1.9940381679389294,0.044799805,0.13195801,0.72058105
2.034732824427479,0.023071289,0.01940918,0.92041016
2.0754274809160287,-0.014892578,-0.114868164,1.2613525
2.116122137404578,-0.01965332,-0.084350586,1.2490234
2.1568167938931277,0.040527344,0.052734375,0.9316406
2.1975114503816773,0.048095703,0.13391113,0.72229004
2.238206106870227,0.029663086,0.044189453,0.8618164
2.2789007633587763,-0.009155273,-0.10266113,1.2207031
2.319595419847326,-0.022216797,-0.10168457,1.2824707
2.3602900763358754,0.030395508,0.028564453,0.98327637
2.400984732824425,0.048461914,0.12976074,0.74316406
2.4416793893129745,0.034423828,0.072143555,0.8132324
2.482374045801524,-0.0045166016,-0.08691406,1.1727295
2.5230687022900735,-0.02355957,-0.11315918,1.3083496
2.563763358778623,0.025756836,0.0032958984,1.0428467
2.6044580152671726,0.04626465,0.12585449,0.763916
2.645152671755722,0.036621094,0.09289551,0.7766113
2.6858473282442716,0.00390625,-0.0670166,1.1125488
2.726541984732821,-0.022705078,-0.118774414,1.3182373
2.7672366412213707,0.012573242,-0.018798828,1.0947266
2.8079312977099202,0.04663086,0.11206055,0.7977295
2.8486259541984698,0.04272461,0.11071777,0.74694824
2.8893206106870193,0.011962891,-0.040649414,1.048584
2.930015267175569,-0.02722168,-0.122558594,1.3137207
2.9707099236641183,0.0041503906,-0.04345703,1.1484375
3.011404580152668,0.045654297,0.09753418,0.8355713
3.0520992366412174,0.045166016,0.12463379,0.7281494
3.092793893129767,0.016479492,-0.011352539,0.98864746
3.1334885496183165,-0.020141602,-0.12683105,1.2972412
3.174183206106866,-0.009887695,-0.06677246,1.1999512
3.2148778625954155,0.044189453,0.076416016,0.88134766
3.255572519083965,0.041625977,0.13244629,0.7219238
