time,acc_x,acc_y,acc_z
0.0,-0.0390625,-0.14099121,1.0245361
0.04063921568627451,0.0107421875,-0.076416016,0.98706055
0.08127843137254902,0.043945312,0.052856445,0.9666748
0.12191764705882352,0.050048828,0.13684082,0.9737549
0.16255686274509804,0.014404297,0.11450195,1.0141602
0.20319607843137255,-0.045166016,-0.0052490234,1.0411377
0.24383529411764707,-0.057128906,-0.11352539,1.043457
0.2844745098039216,-0.025390625,-0.13867188,1.0179443
0.32511372549019607,0.024414062,-0.05065918,0.9814453
0.36575294117647056,0.051879883,0.080322266,0.96655273
0.40639215686274505,0.04284668,0.14672852,0.9822998
0.44703137254901953,-0.007080078,0.099121094,1.0244141
0.487670588235294,-0.053344727,-0.028808594,1.0466309
0.5283098039215686,-0.055419922,-0.12390137,1.0396729
0.568949019607843,-0.015136719,-0.12084961,1.0072021
0.6095882352941175,0.0357666,-0.015380859,0.97424316
0.650227450980392,0.051757812,0.10632324,0.9666748
0.6908666666666665,0.036376953,0.14160156,0.99279785
0.731505882352941,-0.017456055,0.06896973,1.0323486
0.7721450980392155,-0.057861328,-0.05859375,1.0476074
0.81278431372549,-0.04650879,-0.13964844,1.038208
0.8534235294117645,-0.0040283203,-0.10998535,1.0008545
0.894062745098039,0.042114258,0.0063476562,0.9724121
0.9347019607843134,0.051879883,0.1184082,0.97021484
0.9753411764705879,0.028076172,0.140625,1.0004883
1.0159803921568624,-0.02319336,0.05419922,1.0354004
1.056619607843137,-0.05895996,-0.076538086,1.0484619
1.0972588235294114,-0.04736328,-0.14257812,1.0328369
1.1378980392156859,0.0,-0.095947266,0.99609375
1.1785372549019604,0.04321289,0.024047852,0.9707031
1.2191764705882349,0.052368164,0.12634277,0.9725342
1.2598156862745093,0.020996094,0.1328125,1.0061035
1.3004549019607838,-0.033203125,0.032958984,1.0405273
1.3410941176470583,-0.064086914,-0.09118652,1.0476074
1.3817333333333328,-0.041992188,-0.13806152,1.0273438
1.4223725490196073,0.008178711,-0.07385254,0.9906006
1.4630117647058818,0.04748535,0.051879883,0.96936035
1.5036509803921563,0.05065918,0.14001465,0.9761963
1.5442901960784308,0.009277344,0.12158203,1.0169678
1.5849294117647053,-0.04309082,0.009155273,1.0435791
1.6255686274509797,-0.056396484,-0.10424805,1.0472412
1.6662078431372542,-0.03100586,-0.13916016,1.020752
1.7068470588235287,0.01953125,-0.057373047,0.984375
1.7474862745098032,0.055908203,0.068481445,0.96655273
1.7881254901960777,0.04333496,0.13793945,0.9836426
1.8287647058823522,-0.0025634766,0.09765625,1.0263672
1.8694039215686267,-0.04711914,-0.02355957,1.0479736
