time,acc_x,acc_y,acc_z
0.0,-0.092285156,-0.10058594,1.0528564
0.040710526315789475,-0.048583984,-0.14990234,1.0136719
0.08142105263157895,0.044311523,-0.030883789,0.9630127
0.12213157894736842,0.08166504,0.119628906,0.961792
0.1628421052631579,0.026611328,0.12768555,1.0150146
0.20355263157894737,-0.07324219,-0.01977539,1.055542
0.24426315789473685,-0.084350586,-0.14453125,1.0396729
0.2849736842105263,-3.6621094E-4,-0.10876465,0.98620605
0.3256842105263158,0.075805664,0.052368164,0.9555664
0.3663947368421053,0.0657959,0.14758301,0.98376465
0.40710526315789475,-0.026733398,0.06896973,1.0415039
0.4478157894736842,-0.092163086,-0.095947266,1.0560303
0.4885263157894737,-0.049804688,-0.14416504,1.015625
0.5292368421052631,0.045166016,-0.030639648,0.96325684
0.5699473684210525,0.07885742,0.1217041,0.9630127
0.610657894736842,0.024047852,0.13220215,1.0159912
0.6513684210526314,-0.067871094,-0.015258789,1.0568848
0.6920789473684208,-0.08312988,-0.1430664,1.0428467
0.7327894736842102,-0.0040283203,-0.10595703,0.9885254
0.7734999999999996,0.072753906,0.0501709,0.9559326
0.814210526315789,0.06335449,0.14709473,0.9830322
0.8549210526315785,-0.024536133,0.06774902,1.0428467
0.8956315789473679,-0.09790039,-0.09887695,1.0557861
0.9363421052631573,-0.05078125,-0.14660645,1.0178223
0.9770526315789467,0.045898438,-0.033935547,0.9675293
1.0177631578947361,0.07946777,0.11694336,0.9638672
1.0584736842105256,0.022705078,0.13232422,1.0162354
1.099184210526315,-0.0690918,-0.016723633,1.0583496
1.1398947368421044,-0.08203125,-0.1427002,1.0429688
1.1806052631578938,-0.0040283203,-0.10449219,0.98669434
1.2213157894736832,0.07324219,0.052001953,0.9580078
1.2620263157894727,0.06286621,0.14990234,0.9840088
1.302736842105262,-0.02746582,0.067871094,1.0446777
1.3434473684210515,-0.09289551,-0.10021973,1.0583496
1.384157894736841,-0.05078125,-0.14440918,1.0166016
1.4248684210526303,0.0423584,-0.027954102,0.96435547
1.4655789473684198,0.08312988,0.123291016,0.9647217
1.5062894736842092,0.022949219,0.13000488,1.019043
1.5469999999999986,-0.07519531,-0.022338867,1.0571289
1.587710526315788,-0.0826416,-0.14624023,1.0428467
1.6284210526315774,-0.0018310547,-0.10070801,0.9868164
1.6691315789473669,0.07702637,0.05493164,0.95910645
1.7098421052631563,0.063964844,0.14855957,0.9868164
1.7505526315789457,-0.026855469,0.064941406,1.0452881
1.7912631578947351,-0.09057617,-0.10046387,1.0567627
1.8319736842105245,-0.05090332,-0.14770508,1.017456
1.872684210526314,0.04650879,-0.029785156,0.96533203
1.9133947368421034,0.083618164,0.12023926,0.96362305
1.9541052631578928,0.023071289,0.1303711,1.0201416
1.9948157894736822,-0.07763672,-0.021484375,1.0581055
2.035526315789472,-0.084106445,-0.14697266,1.043457
2.0762368421052613,-0.0020751953,-0.10559082,0.98864746
2.1169473684210507,0.07397461,0.055786133,0.95947266
2.15765789473684,0.061767578,0.15075684,0.9863281
2.1983684210526295,-0.024902344,0.067993164,1.0428467
2.239078947368419,-0.095703125,-0.09741211,1.0574951
2.2797894736842084,-0.049926758,-0.14575195,1.0187988
2.320499999999998,0.044799805,-0.03137207,0.9666748
2.361210526315787,0.080322266,0.12158203,0.96398926
2.4019210526315766,0.022338867,0.13208008,1.0170898
2.442631578947366,-0.07165527,-0.016601562,1.0576172
2.4833421052631555,-0.08520508,-0.1430664,1.045166
2.524052631578945,-0.003540039,-0.10595703,0.9906006
2.5647631578947343,0.0736084,0.053100586,0.9569092
2.6054736842105237,0.06225586,0.15258789,0.9836426
2.646184210526313,-0.026123047,0.07104492,1.045166
2.6868947368421026,-0.09375,-0.09094238,1.0585938
2.727605263157892,-0.053466797,-0.14648438,1.0181885
2.7683157894736814,0.04260254,-0.03186035,0.9671631
2.809026315789471,0.08190918,0.12243652,0.963501
2.8497368421052602,0.024047852,0.1340332,1.0142822
2.8904473684210497,-0.07128906,-0.012329102,1.0579834
2.931157894736839,-0.084106445,-0.14208984,1.0441895
2.9718684210526285,-0.0048828125,-0.10827637,0.98999023
3.012578947368418,0.07287598,0.049804688,0.9589844
