time,acc_x,acc_y,acc_z
0.0,-0.92626953,-0.38671875,0.024902344
0.04019703872437357,-0.9250488,-0.37939453,0.040893555
0.08039407744874714,-0.92297363,-0.38513184,0.0
0.12059111617312071,-0.913208,-0.3807373,0.010864258
0.1607881548974943,-0.9277344,-0.3869629,0.041381836
0.20098519362186787,-0.9239502,-0.38671875,0.01586914
0.24118223234624145,-0.9317627,-0.39282227,0.010864258
0.281379271070615,-0.92163086,-0.3861084,0.022094727
0.3215763097949886,-0.92077637,-0.39013672,0.032714844
0.36177334851936216,-0.92492676,-0.38220215,0.020019531
0.40197038724373574,-0.9202881,-0.38415527,0.012084961
0.4421674259681093,-0.9180908,-0.3873291,0.026611328
0.4823644646924829,-0.92211914,-0.38256836,0.027709961
0.5225615034168565,-0.9283447,-0.3885498,0.0126953125
0.56275854214123,-0.9243164,-0.390625,0.026611328
0.6029555808656035,-0.9222412,-0.38378906,0.022216797
0.643152619589977,-0.9283447,-0.3857422,0.012817383
0.6833496583143506,-0.92285156,-0.3930664,0.0059814453
0.7235466970387241,-0.9272461,-0.39282227,0.010375977
0.7637437357630976,-0.9226074,-0.38586426,0.025634766
0.8039407744874711,-0.91955566,-0.383667,0.0043945312
0.8441378132118447,-0.9239502,-0.38928223,0.016357422
0.8843348519362182,-0.9234619,-0.39050293,0.024414062
0.9245318906605917,-0.91796875,-0.3881836,0.019165039
0.9647289293849652,-0.92858887,-0.3885498,0.02746582
1.0049259681093388,-0.92163086,-0.39196777,0.033569336
1.0451230068337123,-0.9173584,-0.38391113,0.014282227
1.0853200455580858,-0.92211914,-0.38513184,0.012207031
1.1255170842824593,-0.92492676,-0.38916016,0.01574707
1.1657141230068329,-0.9226074,-0.38183594,0.020874023
1.2059111617312064,-0.91833496,-0.38110352,0.01550293
1.24610820045558,-0.9234619,-0.39074707,0.027709961
1.2863052391799534,-0.92370605,-0.38806152,0.021362305
1.326502277904327,-0.9238281,-0.3807373,0.022583008
1.3666993166287005,-0.9197998,-0.3876953,0.014160156
1.406896355353074,-0.92419434,-0.38452148,0.01977539
1.4470933940774475,-0.91625977,-0.3815918,0.0234375
1.487290432801821,-0.9238281,-0.38806152,0.0146484375
1.5274874715261946,-0.9232178,-0.39245605,0.030517578
1.567684510250568,-0.9234619,-0.39172363,0.030517578
1.6078815489749416,-0.9256592,-0.39086914,0.028564453
1.6480785876993151,-0.9244385,-0.38720703,0.028808594
1.6882756264236887,-0.92089844,-0.3843994,0.016479492
1.7284726651480622,-0.9211426,-0.3873291,0.0073242188
1.7686697038724357,-0.9190674,-0.3869629,0.010864258
1.8088667425968092,-0.91955566,-0.3843994,0.01159668
1.8490637813211828,-0.92297363,-0.38464355,0.01965332
1.8892608200455563,-0.92211914,-0.38745117,0.01977539
1.9294578587699298,-0.9255371,-0.38720703,0.022216797
1.9696548974943033,-0.92077637,-0.3864746,0.017211914
2.009851936218677,-0.9238281,-0.3824463,0.011230469
2.0500489749430506,-0.9144287,-0.38269043,0.017089844
2.090246013667424,-0.92211914,-0.38659668,0.029296875
2.1304430523917977,-0.921875,-0.38513184,0.01550293
2.170640091116171,-0.9194336,-0.3873291,0.024291992
2.2108371298405447,-0.92529297,-0.38500977,0.036865234
2.2510341685649182,-0.92907715,-0.38623047,0.012817383
2.2912312072892917,-0.9230957,-0.383667,0.025756836
2.3314282460136653,-0.92211914,-0.38635254,0.026977539
2.371625284738039,-0.9238281,-0.38464355,0.011962891
2.4118223234624123,-0.9256592,-0.38720703,0.013671875
2.452019362186786,-0.9177246,-0.38293457,0.023071289
2.4922164009111594,-0.9206543,-0.38452148,0.020385742
2.532413439635533,-0.92126465,-0.38635254,0.016479492
2.5726104783599064,-0.9256592,-0.3831787,0.014282227
2.61280751708428,-0.9202881,-0.38830566,0.0078125
2.6530045558086535,-0.9177246,-0.3857422,0.012207031
2.693201594533027,-0.9243164,-0.3876953,0.012939453
2.7333986332574005,-0.92077637,-0.38745117,0.02331543
2.773595671981774,-0.9295654,-0.38806152,0.024658203
2.8137927107061476,-0.92858887,-0.38842773,0.009399414
2.853989749430521,-0.9199219,-0.38928223,0.025268555
2.8941867881548946,-0.9193115,-0.3795166,0.024169922
2.934383826879268,-0.92419434,-0.38745117,0.02746582
2.9745808656036417,-0.91967773,-0.38781738,0.004760742
3.014777904328015,-0.9289551,-0.38671875,0.020263672
3.0549749430523887,-0.91760254,-0.3857422,0.0234375
3.0951719817767622,-0.9238281,-0.39074707,0.024780273
3.1353690205011358,-0.9187012,-0.38085938,0.026123047
3.1755660592255093,-0.9267578,-0.38598633,0.01574707
3.215763097949883,-0.9226074,-0.3894043,0.0063476562
3.2559601366742563,-0.920166,-0.3828125,0.025146484
3.29615717539863,-0.9194336,-0.38513184,0.017211914
3.3363542141230034,-0.9259033,-0.38806152,0.01965332
3.376551252847377,-0.9226074,-0.38830566,0.014892578
3.4167482915717504,-0.9147949,-0.38110352,0.028442383
3.456945330296124,-0.92163086,-0.38867188,0.017333984
3.4971423690204975,-0.92822266,-0.39111328,0.021362305
3.537339407744871,-0.9211426,-0.383667,0.034057617
3.5775364464692445,-0.91955566,-0.3861084,0.03149414
3.617733485193618,-0.9256592,-0.38720703,0.012329102
3.6579305239179916,-0.9244385,-0.38891602,0.016357422
3.698127562642365,-0.9268799,-0.39343262,0.019042969
3.7383246013667386,-0.9213867,-0.3864746,0.014892578
3.778521640091112,-0.92163086,-0.39123535,0.01940918
3.8187186788154857,-0.91845703,-0.39050293,0.03515625
3.858915717539859,-0.9205322,-0.3828125,0.033691406
3.8991127562642327,-0.9169922,-0.38220215,0.01953125
3.9393097949886062,-0.9256592,-0.38928223,0.026977539
3.9795068337129798,-0.9210205,-0.38659668,0.022949219
4.019703872437353,-0.92089844,-0.3840332,0.016601562
4.059900911161727,-0.9104004,-0.38720703,-0.0040283203
4.100097949886101,-0.9124756,-0.38928223,0.032226562
4.140294988610475,-0.92419434,-0.38891602,0.02758789
4.180492027334849,-0.9211426,-0.38171387,-0.008056641
4.220689066059223,-0.9173584,-0.38256836,0.0
4.260886104783597,-0.9160156,-0.38427734,0.0026855469
4.301083143507971,-0.92297363,-0.38513184,0.0017089844
4.341280182232345,-0.91552734,-0.38793945,0.010986328
4.381477220956719,-0.92126465,-0.38598633,0.026123047
4.421674259681093,-0.9281006,-0.38146973,0.026245117
4.461871298405467,-0.9223633,-0.38793945,0.015014648
4.502068337129841,-0.9234619,-0.38781738,0.013916016
4.542265375854215,-0.92163086,-0.38220215,0.033447266
4.582462414578589,-0.92004395,-0.38586426,0.0031738281
4.622659453302963,-0.91967773,-0.39074707,0.028930664
4.662856492027337,-0.9217529,-0.3885498,0.04272461
4.703053530751711,-0.9272461,-0.39111328,-0.0043945312
4.743250569476085,-0.9178467,-0.38378906,0.021728516
4.783447608200459,-0.92456055,-0.38793945,0.026123047
4.823644646924833,-0.9226074,-0.38562012,0.026611328
4.863841685649207,-0.9223633,-0.38671875,0.012084961
4.904038724373581,-0.92041016,-0.38378906,0.022094727
4.9442357630979545,-0.92663574,-0.38989258,0.009521484
4.9844328018223285,-0.9215088,-0.38757324,0.016235352
5.0246298405467025,-0.9256592,-0.383667,0.021606445
5.064826879271076,-0.92333984,-0.38598633,0.0146484375
5.10502391799545,-0.92126465,-0.3869629,0.011230469
5.145220956719824,-0.9246826,-0.39050293,0.02758789
5.185417995444198,-0.9197998,-0.38586426,0.03149414
5.225615034168572,-0.9354248,-0.3955078,0.029907227
5.265812072892946,-0.9177246,-0.38842773,0.026733398
5.30600911161732,-0.92126465,-0.38562012,0.028808594
5.346206150341694,-0.9230957,-0.3897705,0.025634766
5.386403189066068,-0.9199219,-0.38720703,0.018188477
5.426600227790442,-0.9268799,-0.383667,0.014038086
5.466797266514816,-0.9244385,-0.3885498,0.03173828
5.50699430523919,-0.91882324,-0.39233398,0.0064697266
5.547191343963564,-0.9334717,-0.3876953,0.04309082
5.587388382687938,-0.92041016,-0.37976074,0.026489258
5.627585421412312,-0.9234619,-0.38867188,0.0021972656
5.667782460136686,-0.9227295,-0.38452148,0.02709961
5.70797949886106,-0.9223633,-0.3795166,0.023925781
5.748176537585434,-0.921875,-0.38842773,0.0146484375
5.788373576309808,-0.9267578,-0.39465332,0.0020751953
5.828570615034182,-0.92529297,-0.38293457,0.047851562
5.868767653758556,-0.92077637,-0.38061523,0.010131836
5.90896469248293,-0.9230957,-0.38586426,-0.009155273
5.949161731207304,-0.91467285,-0.37841797,0.026489258
5.989358769931678,-0.9213867,-0.38500977,0.009277344
6.029555808656052,-0.9248047,-0.39367676,0.010986328
6.069752847380426,-0.9232178,-0.38708496,0.027709961
6.1099498861048,-0.9177246,-0.3824463,0.032714844
6.150146924829174,-0.92089844,-0.38586426,0.0107421875
6.1903439635535475,-0.9199219,-0.38415527,0.01953125
6.2305410022779215,-0.9226074,-0.383667,0.014526367
6.2707380410022955,-0.9190674,-0.38146973,0.010009766
6.3109350797266694,-0.9226074,-0.39245605,0.016235352
6.351132118451043,-0.9281006,-0.3918457,0.02331543
6.391329157175417,-0.9324951,-0.3852539,0.02368164
6.431526195899791,-0.92004395,-0.38061523,0.013061523
6.471723234624165,-0.93151855,-0.3922119,0.010131836
6.511920273348539,-0.91796875,-0.37976074,0.03100586
6.552117312072913,-0.9133301,-0.3815918,0.032714844
6.592314350797287,-0.92126465,-0.38623047,0.004760742
6.632511389521661,-0.921875,-0.38671875,0.025268555
6.672708428246035,-0.92077637,-0.3840332,0.03527832
6.712905466970409,-0.91845703,-0.3864746,0.008178711
6.753102505694783,-0.91845703,-0.381958,0.01550293
6.793299544419157,-0.9223633,-0.38623047,0.032714844
6.833496583143531,-0.9256592,-0.3864746,0.0045166016
6.873693621867905,-0.9243164,-0.38708496,0.016479492
6.913890660592279,-0.9256592,-0.38537598,0.018310547
6.954087699316653,-0.92822266,-0.3902588,0.0146484375
6.994284738041027,-0.9283447,-0.3869629,0.016479492
7.034481776765401,-0.92211914,-0.3869629,0.0040283203
7.074678815489775,-0.92126465,-0.38684082,0.029907227
7.114875854214149,-0.92041016,-0.38415527,0.016845703
7.155072892938523,-0.90966797,-0.38635254,0.020874023
7.195269931662897,-0.9187012,-0.38757324,0.03173828
7.235466970387271,-0.927124,-0.38415527,0.030151367
7.275664009111645,-0.9268799,-0.38635254,0.021972656
7.315861047836019,-0.92126465,-0.38720703,0.013061523
7.356058086560393,-0.91711426,-0.38171387,0.01586914
7.396255125284767,-0.9246826,-0.38476562,0.02355957
7.4364521640091406,-0.92370605,-0.39001465,0.0234375
7.4766492027335145,-0.92041016,-0.3939209,0.017700195
7.5168462414578885,-0.9244385,-0.38708496,0.033447266
7.5570432801822625,-0.91748047,-0.38110352,0.016967773
7.597240318906636,-0.9296875,-0.39318848,0.03125
7.63743735763101,-0.9226074,-0.38305664,0.030517578
7.677634396355384,-0.92626953,-0.3897705,-0.014160156
7.717831435079758,-0.92297363,-0.3881836,0.051635742
7.758028473804132,-0.9136963,-0.38232422,0.037109375
7.798225512528506,-0.9283447,-0.3922119,0.010375977
7.83842255125288,-0.9283447,-0.38513184,7.324219E-4
7.878619589977254,-0.923584,-0.3873291,0.043945312
7.918816628701628,-0.92529297,-0.38586426,0.02709961
7.959013667426002,-0.927124,-0.3881836,-0.017211914
7.999210706150376,-0.923584,-0.39465332,0.032958984
8.03940774487475,-0.92077637,-0.3890381,0.05053711
8.079604783599123,-0.93847656,-0.39489746,0.024658203
8.119801822323497,-0.9260254,-0.38452148,0.009643555
8.159998861047871,-0.9243164,-0.3857422,0.03881836
8.200195899772245,-0.9256592,-0.3840332,0.014770508
8.240392938496619,-0.923584,-0.38659668,-4.8828125E-4
8.280589977220993,-0.9277344,-0.3942871,0.024902344
8.320787015945367,-0.92785645,-0.3927002,0.012084961
8.360984054669741,-0.92248535,-0.38342285,0.0014648438
8.401181093394115,-0.91955566,-0.38452148,0.021972656
8.441378132118489,-0.9219971,-0.38586426,0.026245117
8.481575170842863,-0.9121094,-0.37451172,-0.014038086
8.521772209567237,-0.9284668,-0.39672852,0.017700195
8.56196924829161,-0.9230957,-0.38623047,0.018676758
8.602166287015985,-0.92248535,-0.38513184,0.018310547
8.642363325740359,-0.92529297,-0.38879395,0.028564453
8.682560364464733,-0.9177246,-0.38757324,0.042236328
8.722757403189107,-0.92858887,-0.39001465,8.544922E-4
8.76295444191348,-0.9277344,-0.38891602,-0.012207031
8.803151480637855,-0.9194336,-0.38671875,0.060791016
8.843348519362229,-0.9180908,-0.3922119,0.03112793
8.883545558086603,-0.92785645,-0.3873291,0.00390625
8.923742596810976,-0.9123535,-0.38134766,0.029296875
8.96393963553535,-0.9141846,-0.3861084,0.037475586
9.004136674259724,-0.93066406,-0.38891602,0.0012207031
9.044333712984098,-0.9239502,-0.3824463,0.0024414062
