time,acc_x,acc_y,acc_z
0.0,-0.9321289,-0.39233398,-0.0041503906
0.040706563706563705,-0.927124,-0.38964844,0.01171875
0.08141312741312741,-0.92041016,-0.38757324,0.017333984
0.12211969111969112,-0.923584,-0.38586426,0.014526367
0.16282625482625482,-0.9202881,-0.38391113,0.012817383
0.20353281853281852,-0.9190674,-0.37854004,0.00793457
0.2442393822393822,-0.9279785,-0.38476562,0.0034179688
0.2849459459459459,-0.92541504,-0.38720703,0.024414062
0.32565250965250964,-0.9259033,-0.3840332,-0.0020751953
0.36635907335907336,-0.9256592,-0.38891602,0.020385742
0.4070656370656371,-0.92163086,-0.38378906,0.016479492
0.4477722007722008,-0.92993164,-0.38549805,0.008056641
0.48847876447876454,-0.9251709,-0.3869629,0.020385742
0.5291853281853283,-0.9246826,-0.3873291,0.018798828
0.5698918918918919,-0.92541504,-0.38916016,0.01184082
0.6105984555984556,-0.9219971,-0.38635254,0.029907227
0.6513050193050193,-0.92871094,-0.38989258,0.013916016
0.6920115830115829,-0.9284668,-0.38720703,0.020385742
0.7327181467181466,-0.9226074,-0.38183594,0.021362305
0.7734247104247103,-0.9279785,-0.3812256,0.00390625
0.814131274131274,-0.92749023,-0.38623047,0.023925781
0.8548378378378376,-0.921875,-0.38391113,0.0025634766
0.8955444015444013,-0.9260254,-0.3869629,0.032470703
0.936250965250965,-0.9232178,-0.39013672,0.024536133
0.9769575289575286,-0.9199219,-0.38208008,0.016113281
1.0176640926640923,-0.916626,-0.38000488,0.025512695
1.058370656370656,-0.9136963,-0.38098145,0.017211914
1.0990772200772199,-0.9243164,-0.383667,0.0031738281
1.1397837837837836,-0.92089844,-0.38061523,0.012084961
1.1804903474903474,-0.92749023,-0.38598633,0.018188477
1.2211969111969112,-0.9279785,-0.38793945,0.017089844
1.261903474903475,-0.9190674,-0.38049316,0.013427734
1.3026100386100388,-0.9244385,-0.38586426,0.03564453
1.3433166023166025,-0.92077637,-0.38464355,0.020629883
1.3840231660231663,-0.93200684,-0.3873291,0.010253906
1.42472972972973,-0.92541504,-0.38879395,0.024780273
1.465436293436294,-0.9256592,-0.38671875,0.010375977
1.5061428571428577,-0.9251709,-0.38452148,0.009521484
1.5468494208494215,-0.9283447,-0.38635254,0.013061523
1.5875559845559852,-0.9206543,-0.3876953,0.01574707
1.628262548262549,-0.9251709,-0.39416504,0.017944336
1.6689691119691128,-0.927124,-0.3831787,0.013061523
1.7096756756756766,-0.92456055,-0.3873291,0.0040283203
1.7503822393822404,-0.92822266,-0.39111328,0.019897461
1.7910888030888041,-0.9197998,-0.38671875,-4.8828125E-4
1.831795366795368,-0.9251709,-0.38537598,0.018798828
1.8725019305019317,-0.9121094,-0.3840332,0.030883789
1.9132084942084955,-0.91796875,-0.38256836,0.028564453
1.9539150579150593,-0.92211914,-0.3824463,0.020751953
1.994621621621623,-0.92089844,-0.38867188,0.008911133
2.035328185328187,-0.92297363,-0.3881836,0.030761719
2.0760347490347506,-0.9250488,-0.3831787,0.028076172
2.1167413127413144,-0.92163086,-0.38952637,0.023925781
2.157447876447878,-0.9226074,-0.38964844,0.026245117
2.198154440154442,-0.9238281,-0.38562012,0.024047852
2.2388610038610057,-0.9260254,-0.38415527,0.0020751953
2.2795675675675695,-0.9219971,-0.38635254,0.0057373047
2.3202741312741333,-0.9185791,-0.38500977,0.013427734
2.360980694980697,-0.9267578,-0.3869629,0.041870117
2.401687258687261,-0.9243164,-0.3890381,0.033203125
2.4423938223938246,-0.92163086,-0.39050293,0.021484375
2.4831003861003884,-0.9180908,-0.38623047,0.018676758
2.523806949806952,-0.9313965,-0.38378906,0.018310547
2.564513513513516,-0.92041016,-0.3848877,0.009643555
2.6052200772200798,-0.92700195,-0.38781738,0.008178711
2.6459266409266435,-0.92407227,-0.38146973,0.014770508
2.6866332046332073,-0.92163086,-0.38635254,0.019165039
2.727339768339771,-0.9190674,-0.3815918,0.015380859
2.768046332046335,-0.9136963,-0.37805176,0.034423828
2.8087528957528987,-0.9346924,-0.39086914,0.022583008
2.8494594594594624,-0.9281006,-0.38757324,0.007446289
2.890166023166026,-0.9222412,-0.383667,0.025024414
2.93087258687259,-0.92333984,-0.38562012,0.010986328
2.971579150579154,-0.9199219,-0.38635254,0.021362305
3.0122857142857176,-0.91955566,-0.38391113,0.036010742
3.0529922779922813,-0.9194336,-0.3828125,0.013671875
3.093698841698845,-0.92736816,-0.39257812,0.022460938
3.134405405405409,-0.92907715,-0.38891602,0.0061035156
3.1751119691119727,-0.92871094,-0.38879395,0.024169922
3.2158185328185365,-0.92248535,-0.3848877,0.010498047
3.2565250965251002,-0.9226074,-0.38391113,0.028442383
3.297231660231664,-0.9260254,-0.38330078,0.014160156
3.337938223938228,-0.92297363,-0.38806152,0.027832031
3.3786447876447916,-0.92578125,-0.38427734,0.025512695
3.4193513513513554,-0.9238281,-0.38378906,0.021728516
